driver,kart,tires,glider,weight,acceleration,on road traction,off road traction,mini-turbo,ground speed,water speed,anti-gravity speed,air speed,ground handling,water handling,anti-gravity handling,air handling,speed+MT,Pareto Optimal?
Tanooki Mario/Villager (male)/Inkling Boy,Circuit Special/B Dasher/P-Wing,Metal/Gold Tires,Cloud Glider/Parachute/Flower Glider/Paper Glider,12,6,12,5,8,15,11,12,11,9,8,9,7,23,false
Tanooki Mario/Villager (male)/Inkling Boy,Circuit Special/B Dasher/P-Wing,Metal/Gold Tires,Wario Wing/Plane Glider/Gold Glider/Paraglider,14,5,13,4,7,16,10,12,12,9,9,8,6,23,false
Tanooki Mario/Villager (male)/Inkling Boy,Circuit Special/B Dasher/P-Wing,Metal/Gold Tires,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,13,6,13,4,8,15,10,12,11,9,9,8,7,23,false
Tanooki Mario/Villager (male)/Inkling Boy,Circuit Special/B Dasher/P-Wing,Button/Leaf Tires,Super Glider/Waddle Wing/Hylian Kite,9,10,12,6,11,13,10,12,12,10,9,12,8,24,false
Tanooki Mario/Villager (male)/Inkling Boy,Circuit Special/B Dasher/P-Wing,Button/Leaf Tires,Cloud Glider/Parachute/Flower Glider/Paper Glider,8,11,12,6,12,12,10,13,11,10,9,12,9,24,false
Tanooki Mario/Villager (male)/Inkling Boy,Circuit Special/B Dasher/P-Wing,Button/Leaf Tires,Wario Wing/Plane Glider/Gold Glider/Paraglider,10,10,13,5,11,13,9,13,12,10,10,11,8,24,false
Tanooki Mario/Villager (male)/Inkling Boy,Circuit Special/B Dasher/P-Wing,Button/Leaf Tires,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,9,11,13,5,12,12,9,13,11,10,10,11,9,24,false
Tanooki Mario/Villager (male)/Inkling Boy,Circuit Special/B Dasher/P-Wing,Off-Road/Retro Off-Road/Triforce Tires,Super Glider/Waddle Wing/Hylian Kite,12,8,14,9,8,15,12,12,11,8,7,10,8,23,false
Tanooki Mario/Villager (male)/Inkling Boy,Circuit Special/B Dasher/P-Wing,Off-Road/Retro Off-Road/Triforce Tires,Cloud Glider/Parachute/Flower Glider/Paper Glider,11,9,14,9,9,14,12,13,10,8,7,10,9,23,false
Tanooki Mario/Villager (male)/Inkling Boy,Circuit Special/B Dasher/P-Wing,Off-Road/Retro Off-Road/Triforce Tires,Wario Wing/Plane Glider/Gold Glider/Paraglider,13,8,15,8,8,15,11,13,11,8,8,9,8,23,false
Tanooki Mario/Villager (male)/Inkling Boy,Circuit Special/B Dasher/P-Wing,Off-Road/Retro Off-Road/Triforce Tires,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,12,9,15,8,9,14,11,13,10,8,8,9,9,23,false
Tanooki Mario/Villager (male)/Inkling Boy,Circuit Special/B Dasher/P-Wing,Sponge/Cushion,Super Glider/Waddle Wing/Hylian Kite,10,9,13,9,11,13,9,11,14,9,7,10,9,24,false
Tanooki Mario/Villager (male)/Inkling Boy,Circuit Special/B Dasher/P-Wing,Sponge/Cushion,Cloud Glider/Parachute/Flower Glider/Paper Glider,9,10,13,9,12,12,9,12,13,9,7,10,10,24,false
Tanooki Mario/Villager (male)/Inkling Boy,Circuit Special/B Dasher/P-Wing,Sponge/Cushion,Wario Wing/Plane Glider/Gold Glider/Paraglider,11,9,14,8,11,13,8,12,14,9,8,9,9,24,false
Tanooki Mario/Villager (male)/Inkling Boy,Circuit Special/B Dasher/P-Wing,Sponge/Cushion,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,10,10,14,8,12,12,8,12,13,9,8,9,10,24,false
Tanooki Mario/Villager (male)/Inkling Boy,Badwagon/Standard ATV/GLA,Standard/Blue Standard/GLA Tires,Super Glider/Waddle Wing/Hylian Kite,12,8,12,12,9,14,12,11,12,9,9,10,9,23,false
Tanooki Mario/Villager (male)/Inkling Boy,Badwagon/Standard ATV/GLA,Standard/Blue Standard/GLA Tires,Cloud Glider/Parachute/Flower Glider/Paper Glider,11,9,12,12,10,13,12,12,11,9,9,10,10,23,false
Tanooki Mario/Villager (male)/Inkling Boy,Badwagon/Standard ATV/GLA,Standard/Blue Standard/GLA Tires,Wario Wing/Plane Glider/Gold Glider/Paraglider,13,8,13,11,9,14,11,12,12,9,10,9,9,23,false
Tanooki Mario/Villager (male)/Inkling Boy,Badwagon/Standard ATV/GLA,Standard/Blue Standard/GLA Tires,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,12,9,13,11,10,13,11,12,11,9,10,9,10,23,false
Tanooki Mario/Villager (male)/Inkling Boy,Badwagon/Standard ATV/GLA,Monster/Hot Monster/Ancient Tires,Super Glider/Waddle Wing/Hylian Kite,14,6,13,14,8,14,11,11,10,6,7,7,7,22,false
Tanooki Mario/Villager (male)/Inkling Boy,Badwagon/Standard ATV/GLA,Monster/Hot Monster/Ancient Tires,Cloud Glider/Parachute/Flower Glider/Paper Glider,13,7,13,14,9,13,11,12,9,6,7,7,8,22,false
Tanooki Mario/Villager (male)/Inkling Boy,Badwagon/Standard ATV/GLA,Monster/Hot Monster/Ancient Tires,Wario Wing/Plane Glider/Gold Glider/Paraglider,15,6,14,13,8,14,10,12,10,6,8,6,7,22,false
Tanooki Mario/Villager (male)/Inkling Boy,Badwagon/Standard ATV/GLA,Monster/Hot Monster/Ancient Tires,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,14,7,14,13,9,13,10,12,9,6,8,6,8,22,false
Tanooki Mario/Villager (male)/Inkling Boy,Badwagon/Standard ATV/GLA,Roller/Azure Roller,Super Glider/Waddle Wing/Hylian Kite,10,10,10,11,11,12,12,9,12,10,10,11,10,23,false
Tanooki Mario/Villager (male)/Inkling Boy,Badwagon/Standard ATV/GLA,Roller/Azure Roller,Cloud Glider/Parachute/Flower Glider/Paper Glider,9,11,10,11,12,11,12,10,11,10,10,11,11,23,false
Tanooki Mario/Villager (male)/Inkling Boy,Badwagon/Standard ATV/GLA,Roller/Azure Roller,Wario Wing/Plane Glider/Gold Glider/Paraglider,11,10,11,10,11,12,11,10,12,10,11,10,10,23,false
Tanooki Mario/Villager (male)/Inkling Boy,Badwagon/Standard ATV/GLA,Roller/Azure Roller,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,10,11,11,10,12,11,11,10,11,10,11,10,11,23,false
Tanooki Mario/Villager (male)/Inkling Boy,Badwagon/Standard ATV/GLA,Slim/Wood/Crimson Slim,Super Glider/Waddle Wing/Hylian Kite,12,6,14,8,8,15,11,13,11,10,10,10,10,23,false
Tanooki Mario/Villager (male)/Inkling Boy,Badwagon/Standard ATV/GLA,Slim/Wood/Crimson Slim,Cloud Glider/Parachute/Flower Glider/Paper Glider,11,7,14,8,9,14,11,14,10,10,10,10,11,23,false
Tanooki Mario/Villager (male)/Inkling Boy,Badwagon/Standard ATV/GLA,Slim/Wood/Crimson Slim,Wario Wing/Plane Glider/Gold Glider/Paraglider,13,6,15,7,8,15,10,14,11,10,11,9,10,23,false
Tanooki Mario/Villager (male)/Inkling Boy,Badwagon/Standard ATV/GLA,Slim/Wood/Crimson Slim,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,12,7,15,7,9,14,10,14,10,10,11,9,11,23,false
Tanooki Mario/Villager (male)/Inkling Boy,Badwagon/Standard ATV/GLA,Slick/Cyber Slick,Super Glider/Waddle Wing/Hylian Kite,13,5,14,7,6,16,9,13,9,8,6,9,7,22,false
Tanooki Mario/Villager (male)/Inkling Boy,Badwagon/Standard ATV/GLA,Slick/Cyber Slick,Cloud Glider/Parachute/Flower Glider/Paper Glider,12,6,14,7,7,15,9,14,8,8,6,9,8,22,false
Tanooki Mario/Villager (male)/Inkling Boy,Badwagon/Standard ATV/GLA,Slick/Cyber Slick,Wario Wing/Plane Glider/Gold Glider/Paraglider,14,5,15,6,6,16,8,14,9,8,7,8,7,22,false
Tanooki Mario/Villager (male)/Inkling Boy,Badwagon/Standard ATV/GLA,Slick/Cyber Slick,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,13,6,15,6,7,15,8,14,8,8,7,8,8,22,false
Tanooki Mario/Villager (male)/Inkling Boy,Badwagon/Standard ATV/GLA,Metal/Gold Tires,Super Glider/Waddle Wing/Hylian Kite,14,4,11,9,6,16,12,10,11,8,8,8,6,22,false
Tanooki Mario/Villager (male)/Inkling Boy,Badwagon/Standard ATV/GLA,Metal/Gold Tires,Cloud Glider/Parachute/Flower Glider/Paper Glider,13,5,11,9,7,15,12,11,10,8,8,8,7,22,false
Tanooki Mario/Villager (male)/Inkling Boy,Badwagon/Standard ATV/GLA,Metal/Gold Tires,Wario Wing/Plane Glider/Gold Glider/Paraglider,15,4,12,8,6,16,11,11,11,8,9,7,6,22,false
Tanooki Mario/Villager (male)/Inkling Boy,Badwagon/Standard ATV/GLA,Metal/Gold Tires,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,14,5,12,8,7,15,11,11,10,8,9,7,7,22,false
Tanooki Mario/Villager (male)/Inkling Boy,Badwagon/Standard ATV/GLA,Button/Leaf Tires,Super Glider/Waddle Wing/Hylian Kite,10,9,11,10,10,13,11,11,11,9,9,11,8,23,false
Tanooki Mario/Villager (male)/Inkling Boy,Badwagon/Standard ATV/GLA,Button/Leaf Tires,Cloud Glider/Parachute/Flower Glider/Paper Glider,9,10,11,10,11,12,11,12,10,9,9,11,9,23,false
Tanooki Mario/Villager (male)/Inkling Boy,Badwagon/Standard ATV/GLA,Button/Leaf Tires,Wario Wing/Plane Glider/Gold Glider/Paraglider,11,9,12,9,10,13,10,12,11,9,10,10,8,23,false
Tanooki Mario/Villager (male)/Inkling Boy,Badwagon/Standard ATV/GLA,Button/Leaf Tires,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,10,10,12,9,11,12,10,12,10,9,10,10,9,23,false
Tanooki Mario/Villager (male)/Inkling Boy,Badwagon/Standard ATV/GLA,Off-Road/Retro Off-Road/Triforce Tires,Super Glider/Waddle Wing/Hylian Kite,13,7,13,13,7,15,13,11,10,7,7,9,8,22,false
Tanooki Mario/Villager (male)/Inkling Boy,Badwagon/Standard ATV/GLA,Off-Road/Retro Off-Road/Triforce Tires,Cloud Glider/Parachute/Flower Glider/Paper Glider,12,8,13,13,8,14,13,12,9,7,7,9,9,22,false
Tanooki Mario/Villager (male)/Inkling Boy,Badwagon/Standard ATV/GLA,Off-Road/Retro Off-Road/Triforce Tires,Wario Wing/Plane Glider/Gold Glider/Paraglider,14,7,14,12,7,15,12,12,10,7,8,8,8,22,false
Tanooki Mario/Villager (male)/Inkling Boy,Badwagon/Standard ATV/GLA,Off-Road/Retro Off-Road/Triforce Tires,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,13,8,14,12,8,14,12,12,9,7,8,8,9,22,false
Tanooki Mario/Villager (male)/Inkling Boy,Badwagon/Standard ATV/GLA,Sponge/Cushion,Super Glider/Waddle Wing/Hylian Kite,11,8,12,13,10,13,10,10,13,8,7,9,9,23,false
Tanooki Mario/Villager (male)/Inkling Boy,Badwagon/Standard ATV/GLA,Sponge/Cushion,Cloud Glider/Parachute/Flower Glider/Paper Glider,10,9,12,13,11,12,10,11,12,8,7,9,10,23,false
Tanooki Mario/Villager (male)/Inkling Boy,Badwagon/Standard ATV/GLA,Sponge/Cushion,Wario Wing/Plane Glider/Gold Glider/Paraglider,12,8,13,12,10,13,9,11,13,8,8,8,9,23,false
Tanooki Mario/Villager (male)/Inkling Boy,Badwagon/Standard ATV/GLA,Sponge/Cushion,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,11,9,13,12,11,12,9,11,12,8,8,8,10,23,false
Tanooki Mario/Villager (male)/Inkling Boy,Prancer/Sport Bike/Jet Bike,Standard/Blue Standard/GLA Tires,Super Glider/Waddle Wing/Hylian Kite,9,10,11,9,12,13,13,11,14,12,11,11,12,25,false
Tanooki Mario/Villager (male)/Inkling Boy,Prancer/Sport Bike/Jet Bike,Standard/Blue Standard/GLA Tires,Cloud Glider/Parachute/Flower Glider/Paper Glider,8,11,11,9,13,12,13,12,13,12,11,11,13,25,false
Tanooki Mario/Villager (male)/Inkling Boy,Prancer/Sport Bike/Jet Bike,Standard/Blue Standard/GLA Tires,Wario Wing/Plane Glider/Gold Glider/Paraglider,10,10,12,8,12,13,12,12,14,12,12,10,12,25,false
Tanooki Mario/Villager (male)/Inkling Boy,Prancer/Sport Bike/Jet Bike,Standard/Blue Standard/GLA Tires,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,9,11,12,8,13,12,12,12,13,12,12,10,13,25,false
Tanooki Mario/Villager (male)/Inkling Boy,Prancer/Sport Bike/Jet Bike,Monster/Hot Monster/Ancient Tires,Super Glider/Waddle Wing/Hylian Kite,11,8,12,11,11,13,12,11,12,9,9,8,10,24,false
Tanooki Mario/Villager (male)/Inkling Boy,Prancer/Sport Bike/Jet Bike,Monster/Hot Monster/Ancient Tires,Cloud Glider/Parachute/Flower Glider/Paper Glider,10,9,12,11,12,12,12,12,11,9,9,8,11,24,false
Tanooki Mario/Villager (male)/Inkling Boy,Prancer/Sport Bike/Jet Bike,Monster/Hot Monster/Ancient Tires,Wario Wing/Plane Glider/Gold Glider/Paraglider,12,8,13,10,11,13,11,12,12,9,10,7,10,24,false
Tanooki Mario/Villager (male)/Inkling Boy,Prancer/Sport Bike/Jet Bike,Monster/Hot Monster/Ancient Tires,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,11,9,13,10,12,12,11,12,11,9,10,7,11,24,false
Tanooki Mario/Villager (male)/Inkling Boy,Prancer/Sport Bike/Jet Bike,Roller/Azure Roller,Super Glider/Waddle Wing/Hylian Kite,7,12,9,8,14,11,13,9,14,13,12,12,13,25,false
Tanooki Mario/Villager (male)/Inkling Boy,Prancer/Sport Bike/Jet Bike,Roller/Azure Roller,Cloud Glider/Parachute/Flower Glider/Paper Glider,6,13,9,8,15,10,13,10,13,13,12,12,14,25,false
Tanooki Mario/Villager (male)/Inkling Boy,Prancer/Sport Bike/Jet Bike,Roller/Azure Roller,Wario Wing/Plane Glider/Gold Glider/Paraglider,8,12,10,7,14,11,12,10,14,13,13,11,13,25,false
Tanooki Mario/Villager (male)/Inkling Boy,Prancer/Sport Bike/Jet Bike,Roller/Azure Roller,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,7,13,10,7,15,10,12,10,13,13,13,11,14,25,false
Tanooki Mario/Villager (male)/Inkling Boy,Prancer/Sport Bike/Jet Bike,Slim/Wood/Crimson Slim,Super Glider/Waddle Wing/Hylian Kite,9,8,13,5,11,14,12,13,13,13,12,11,13,25,false
Tanooki Mario/Villager (male)/Inkling Boy,Prancer/Sport Bike/Jet Bike,Slim/Wood/Crimson Slim,Cloud Glider/Parachute/Flower Glider/Paper Glider,8,9,13,5,12,13,12,14,12,13,12,11,14,25,false
Tanooki Mario/Villager (male)/Inkling Boy,Prancer/Sport Bike/Jet Bike,Slim/Wood/Crimson Slim,Wario Wing/Plane Glider/Gold Glider/Paraglider,10,8,14,4,11,14,11,14,13,13,13,10,13,25,false
Tanooki Mario/Villager (male)/Inkling Boy,Prancer/Sport Bike/Jet Bike,Slim/Wood/Crimson Slim,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,9,9,14,4,12,13,11,14,12,13,13,10,14,25,false
Tanooki Mario/Villager (male)/Inkling Boy,Prancer/Sport Bike/Jet Bike,Slick/Cyber Slick,Super Glider/Waddle Wing/Hylian Kite,10,7,13,4,9,15,10,13,11,11,8,10,10,24,false
Tanooki Mario/Villager (male)/Inkling Boy,Prancer/Sport Bike/Jet Bike,Slick/Cyber Slick,Cloud Glider/Parachute/Flower Glider/Paper Glider,9,8,13,4,10,14,10,14,10,11,8,10,11,24,false
Tanooki Mario/Villager (male)/Inkling Boy,Prancer/Sport Bike/Jet Bike,Slick/Cyber Slick,Wario Wing/Plane Glider/Gold Glider/Paraglider,11,7,14,3,9,15,9,14,11,11,9,9,10,24,false
Tanooki Mario/Villager (male)/Inkling Boy,Prancer/Sport Bike/Jet Bike,Slick/Cyber Slick,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,10,8,14,3,10,14,9,14,10,11,9,9,11,24,false
Tanooki Mario/Villager (male)/Inkling Boy,Prancer/Sport Bike/Jet Bike,Metal/Gold Tires,Super Glider/Waddle Wing/Hylian Kite,11,6,10,6,9,15,13,10,13,11,10,9,9,24,false
Tanooki Mario/Villager (male)/Inkling Boy,Prancer/Sport Bike/Jet Bike,Metal/Gold Tires,Cloud Glider/Parachute/Flower Glider/Paper Glider,10,7,10,6,10,14,13,11,12,11,10,9,10,24,false
Tanooki Mario/Villager (male)/Inkling Boy,Prancer/Sport Bike/Jet Bike,Metal/Gold Tires,Wario Wing/Plane Glider/Gold Glider/Paraglider,12,6,11,5,9,15,12,11,13,11,11,8,9,24,false
Tanooki Mario/Villager (male)/Inkling Boy,Prancer/Sport Bike/Jet Bike,Metal/Gold Tires,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,11,7,11,5,10,14,12,11,12,11,11,8,10,24,false
Tanooki Mario/Villager (male)/Inkling Boy,Prancer/Sport Bike/Jet Bike,Button/Leaf Tires,Super Glider/Waddle Wing/Hylian Kite,7,11,10,7,13,12,12,11,13,12,11,12,11,25,false
Tanooki Mario/Villager (male)/Inkling Boy,Prancer/Sport Bike/Jet Bike,Button/Leaf Tires,Cloud Glider/Parachute/Flower Glider/Paper Glider,6,12,10,7,14,11,12,12,12,12,11,12,12,25,false
Tanooki Mario/Villager (male)/Inkling Boy,Prancer/Sport Bike/Jet Bike,Button/Leaf Tires,Wario Wing/Plane Glider/Gold Glider/Paraglider,8,11,11,6,13,12,11,12,13,12,12,11,11,25,false
Tanooki Mario/Villager (male)/Inkling Boy,Prancer/Sport Bike/Jet Bike,Button/Leaf Tires,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,7,12,11,6,14,11,11,12,12,12,12,11,12,25,false
Tanooki Mario/Villager (male)/Inkling Boy,Prancer/Sport Bike/Jet Bike,Off-Road/Retro Off-Road/Triforce Tires,Super Glider/Waddle Wing/Hylian Kite,10,9,12,10,10,14,14,11,12,10,9,10,11,24,false
Tanooki Mario/Villager (male)/Inkling Boy,Prancer/Sport Bike/Jet Bike,Off-Road/Retro Off-Road/Triforce Tires,Cloud Glider/Parachute/Flower Glider/Paper Glider,9,10,12,10,11,13,14,12,11,10,9,10,12,24,false
Tanooki Mario/Villager (male)/Inkling Boy,Prancer/Sport Bike/Jet Bike,Off-Road/Retro Off-Road/Triforce Tires,Wario Wing/Plane Glider/Gold Glider/Paraglider,11,9,13,9,10,14,13,12,12,10,10,9,11,24,false
Tanooki Mario/Villager (male)/Inkling Boy,Prancer/Sport Bike/Jet Bike,Off-Road/Retro Off-Road/Triforce Tires,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,10,10,13,9,11,13,13,12,11,10,10,9,12,24,false
Tanooki Mario/Villager (male)/Inkling Boy,Prancer/Sport Bike/Jet Bike,Sponge/Cushion,Super Glider/Waddle Wing/Hylian Kite,8,10,11,10,13,12,11,10,15,11,9,10,12,25,false
Tanooki Mario/Villager (male)/Inkling Boy,Prancer/Sport Bike/Jet Bike,Sponge/Cushion,Cloud Glider/Parachute/Flower Glider/Paper Glider,7,11,11,10,14,11,11,11,14,11,9,10,13,25,false
Tanooki Mario/Villager (male)/Inkling Boy,Prancer/Sport Bike/Jet Bike,Sponge/Cushion,Wario Wing/Plane Glider/Gold Glider/Paraglider,9,10,12,9,13,12,10,11,15,11,10,9,12,25,false
Tanooki Mario/Villager (male)/Inkling Boy,Prancer/Sport Bike/Jet Bike,Sponge/Cushion,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,8,11,12,9,14,11,10,11,14,11,10,9,13,25,false
Tanooki Mario/Villager (male)/Inkling Boy,Biddybuggy/Mr. Scooty,Standard/Blue Standard/GLA Tires,Super Glider/Waddle Wing/Hylian Kite,8,15,11,11,15,9,11,10,12,14,12,14,13,24,false
Tanooki Mario/Villager (male)/Inkling Boy,Biddybuggy/Mr. Scooty,Standard/Blue Standard/GLA Tires,Cloud Glider/Parachute/Flower Glider/Paper Glider,7,16,11,11,16,8,11,11,11,14,12,14,14,24,false
Tanooki Mario/Villager (male)/Inkling Boy,Biddybuggy/Mr. Scooty,Standard/Blue Standard/GLA Tires,Wario Wing/Plane Glider/Gold Glider/Paraglider,9,15,12,10,15,9,10,11,12,14,13,13,13,24,false
Tanooki Mario/Villager (male)/Inkling Boy,Biddybuggy/Mr. Scooty,Standard/Blue Standard/GLA Tires,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,8,16,12,10,16,8,10,11,11,14,13,13,14,24,false
Tanooki Mario/Villager (male)/Inkling Boy,Biddybuggy/Mr. Scooty,Monster/Hot Monster/Ancient Tires,Super Glider/Waddle Wing/Hylian Kite,10,13,12,13,14,9,10,10,10,11,10,11,11,23,false
Tanooki Mario/Villager (male)/Inkling Boy,Biddybuggy/Mr. Scooty,Monster/Hot Monster/Ancient Tires,Cloud Glider/Parachute/Flower Glider/Paper Glider,9,14,12,13,15,8,10,11,9,11,10,11,12,23,false
Tanooki Mario/Villager (male)/Inkling Boy,Biddybuggy/Mr. Scooty,Monster/Hot Monster/Ancient Tires,Wario Wing/Plane Glider/Gold Glider/Paraglider,11,13,13,12,14,9,9,11,10,11,11,10,11,23,false
Tanooki Mario/Villager (male)/Inkling Boy,Biddybuggy/Mr. Scooty,Monster/Hot Monster/Ancient Tires,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,10,14,13,12,15,8,9,11,9,11,11,10,12,23,false
Tanooki Mario/Villager (male)/Inkling Boy,Biddybuggy/Mr. Scooty,Roller/Azure Roller,Super Glider/Waddle Wing/Hylian Kite,6,17,9,10,17,7,11,8,12,15,13,15,14,24,false
Tanooki Mario/Villager (male)/Inkling Boy,Biddybuggy/Mr. Scooty,Roller/Azure Roller,Cloud Glider/Parachute/Flower Glider/Paper Glider,5,18,9,10,18,6,11,9,11,15,13,15,15,24,false
Tanooki Mario/Villager (male)/Inkling Boy,Biddybuggy/Mr. Scooty,Roller/Azure Roller,Wario Wing/Plane Glider/Gold Glider/Paraglider,7,17,10,9,17,7,10,9,12,15,14,14,14,24,false
Tanooki Mario/Villager (male)/Inkling Boy,Biddybuggy/Mr. Scooty,Roller/Azure Roller,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,6,18,10,9,18,6,10,9,11,15,14,14,15,24,false
Tanooki Mario/Villager (male)/Inkling Boy,Biddybuggy/Mr. Scooty,Slim/Wood/Crimson Slim,Super Glider/Waddle Wing/Hylian Kite,8,13,13,7,14,10,10,12,11,15,13,14,14,24,false
Tanooki Mario/Villager (male)/Inkling Boy,Biddybuggy/Mr. Scooty,Slim/Wood/Crimson Slim,Cloud Glider/Parachute/Flower Glider/Paper Glider,7,14,13,7,15,9,10,13,10,15,13,14,15,24,false
Tanooki Mario/Villager (male)/Inkling Boy,Biddybuggy/Mr. Scooty,Slim/Wood/Crimson Slim,Wario Wing/Plane Glider/Gold Glider/Paraglider,9,13,14,6,14,10,9,13,11,15,14,13,14,24,false
Tanooki Mario/Villager (male)/Inkling Boy,Biddybuggy/Mr. Scooty,Slim/Wood/Crimson Slim,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,8,14,14,6,15,9,9,13,10,15,14,13,15,24,false
Tanooki Mario/Villager (male)/Inkling Boy,Biddybuggy/Mr. Scooty,Slick/Cyber Slick,Super Glider/Waddle Wing/Hylian Kite,9,12,13,6,12,11,8,12,9,13,9,13,11,23,false
Tanooki Mario/Villager (male)/Inkling Boy,Biddybuggy/Mr. Scooty,Slick/Cyber Slick,Cloud Glider/Parachute/Flower Glider/Paper Glider,8,13,13,6,13,10,8,13,8,13,9,13,12,23,false
Tanooki Mario/Villager (male)/Inkling Boy,Biddybuggy/Mr. Scooty,Slick/Cyber Slick,Wario Wing/Plane Glider/Gold Glider/Paraglider,10,12,14,5,12,11,7,13,9,13,10,12,11,23,false
Tanooki Mario/Villager (male)/Inkling Boy,Biddybuggy/Mr. Scooty,Slick/Cyber Slick,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,9,13,14,5,13,10,7,13,8,13,10,12,12,23,false
Tanooki Mario/Villager (male)/Inkling Boy,Biddybuggy/Mr. Scooty,Metal/Gold Tires,Super Glider/Waddle Wing/Hylian Kite,10,11,10,8,12,11,11,9,11,13,11,12,10,23,false
Tanooki Mario/Villager (male)/Inkling Boy,Biddybuggy/Mr. Scooty,Metal/Gold Tires,Cloud Glider/Parachute/Flower Glider/Paper Glider,9,12,10,8,13,10,11,10,10,13,11,12,11,23,false
Tanooki Mario/Villager (male)/Inkling Boy,Biddybuggy/Mr. Scooty,Metal/Gold Tires,Wario Wing/Plane Glider/Gold Glider/Paraglider,11,11,11,7,12,11,10,10,11,13,12,11,10,23,false
Tanooki Mario/Villager (male)/Inkling Boy,Biddybuggy/Mr. Scooty,Metal/Gold Tires,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,10,12,11,7,13,10,10,10,10,13,12,11,11,23,false
Tanooki Mario/Villager (male)/Inkling Boy,Biddybuggy/Mr. Scooty,Button/Leaf Tires,Super Glider/Waddle Wing/Hylian Kite,6,16,10,9,16,8,10,10,11,14,12,15,12,24,false
Tanooki Mario/Villager (male)/Inkling Boy,Biddybuggy/Mr. Scooty,Button/Leaf Tires,Cloud Glider/Parachute/Flower Glider/Paper Glider,5,17,10,9,17,7,10,11,10,14,12,15,13,24,false
Tanooki Mario/Villager (male)/Inkling Boy,Biddybuggy/Mr. Scooty,Button/Leaf Tires,Wario Wing/Plane Glider/Gold Glider/Paraglider,7,16,11,8,16,8,9,11,11,14,13,14,12,24,false
Tanooki Mario/Villager (male)/Inkling Boy,Biddybuggy/Mr. Scooty,Button/Leaf Tires,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,6,17,11,8,17,7,9,11,10,14,13,14,13,24,false
Tanooki Mario/Villager (male)/Inkling Boy,Biddybuggy/Mr. Scooty,Off-Road/Retro Off-Road/Triforce Tires,Super Glider/Waddle Wing/Hylian Kite,9,14,12,12,13,10,12,10,10,12,10,13,12,23,false
Tanooki Mario/Villager (male)/Inkling Boy,Biddybuggy/Mr. Scooty,Off-Road/Retro Off-Road/Triforce Tires,Cloud Glider/Parachute/Flower Glider/Paper Glider,8,15,12,12,14,9,12,11,9,12,10,13,13,23,false
Tanooki Mario/Villager (male)/Inkling Boy,Biddybuggy/Mr. Scooty,Off-Road/Retro Off-Road/Triforce Tires,Wario Wing/Plane Glider/Gold Glider/Paraglider,10,14,13,11,13,10,11,11,10,12,11,12,12,23,false
Tanooki Mario/Villager (male)/Inkling Boy,Biddybuggy/Mr. Scooty,Off-Road/Retro Off-Road/Triforce Tires,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,9,15,13,11,14,9,11,11,9,12,11,12,13,23,false
Tanooki Mario/Villager (male)/Inkling Boy,Biddybuggy/Mr. Scooty,Sponge/Cushion,Super Glider/Waddle Wing/Hylian Kite,7,15,11,12,16,8,9,9,13,13,10,13,13,24,false
Tanooki Mario/Villager (male)/Inkling Boy,Biddybuggy/Mr. Scooty,Sponge/Cushion,Cloud Glider/Parachute/Flower Glider/Paper Glider,6,16,11,12,17,7,9,10,12,13,10,13,14,24,false
Tanooki Mario/Villager (male)/Inkling Boy,Biddybuggy/Mr. Scooty,Sponge/Cushion,Wario Wing/Plane Glider/Gold Glider/Paraglider,8,15,12,11,16,8,8,10,13,13,11,12,13,24,false
